[38;5;127mlibs[0m/[38;5;172mnvidia-cuda[0m/[38;5;67m11.2.0[0m/[38;5;68mbin[0m
 |
 [0;32mOK[0m
Sat Apr  6 17:45:28 2024       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.154.05             Driver Version: 535.154.05   CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA A100-PCIE-40GB          Off | 00000000:8A:00.0 Off |                    0 |
| N/A   31C    P0              35W / 250W |      0MiB / 40960MiB |      0%      Default |
|                                         |                      |             Disabled |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|  No running processes found                                                           |
+---------------------------------------------------------------------------------------+
Sizes:
Training
(2091200, 34)
Testing
(522800, 34)
Validation
(290000, 34)
Device: cuda
Epoch 1/6000, Train Loss: 0.7111721038818359, Test Loss: 0.697377622127533
Epoch 306/6000, Train Loss: 0.5388742089271545, Test Loss: 0.53321772813797
Epoch 307/6000, Train Loss: 0.5385752320289612, Test Loss: 0.5336182713508606
Epoch 308/6000, Train Loss: 0.5386269092559814, Test Loss: 0.5333840847015381
Epoch 309/6000, Train Loss: 0.5386453866958618, Test Loss: 0.5335693955421448
Epoch 310/6000, Train Loss: 0.5385648012161255, Test Loss: 0.5334104895591736
Epoch 311/6000, Train Loss: 0.5385986566543579, Test Loss: 0.5329371094703674
Epoch 312/6000, Train Loss: 0.5384129285812378, Test Loss: 0.5332081913948059
Epoch 313/6000, Train Loss: 0.5383949279785156, Test Loss: 0.5328876972198486
Epoch 314/6000, Train Loss: 0.5381675362586975, Test Loss: 0.5332529544830322
Epoch 315/6000, Train Loss: 0.5382392406463623, Test Loss: 0.5329491496086121
Epoch 316/6000, Train Loss: 0.5381485819816589, Test Loss: 0.5328764915466309
Epoch 317/6000, Train Loss: 0.5381085276603699, Test Loss: 0.5327327847480774
Epoch 318/6000, Train Loss: 0.5380913019180298, Test Loss: 0.5329405069351196
Epoch 319/6000, Train Loss: 0.5380926728248596, Test Loss: 0.5327744483947754
Epoch 320/6000, Train Loss: 0.5380853414535522, Test Loss: 0.5332754254341125
Epoch 321/6000, Train Loss: 0.5380908846855164, Test Loss: 0.5327203869819641
Epoch 322/6000, Train Loss: 0.5380675792694092, Test Loss: 0.533531129360199
Epoch 323/6000, Train Loss: 0.5380944609642029, Test Loss: 0.5324337482452393
Epoch 324/6000, Train Loss: 0.5378525853157043, Test Loss: 0.5335565209388733
Epoch 325/6000, Train Loss: 0.5379557013511658, Test Loss: 0.5323397517204285
Epoch 326/6000, Train Loss: 0.537866473197937, Test Loss: 0.5326588153839111
Epoch 327/6000, Train Loss: 0.5377593636512756, Test Loss: 0.5328770875930786
Epoch 328/6000, Train Loss: 0.5377475023269653, Test Loss: 0.5322669148445129
Epoch 329/6000, Train Loss: 0.5378986597061157, Test Loss: 0.532895565032959
Epoch 330/6000, Train Loss: 0.5376505851745605, Test Loss: 0.5325384140014648
Epoch 331/6000, Train Loss: 0.5376973748207092, Test Loss: 0.5321300029754639
Epoch 332/6000, Train Loss: 0.5377382636070251, Test Loss: 0.5332791209220886
Epoch 333/6000, Train Loss: 0.5377396941184998, Test Loss: 0.5320273637771606
Epoch 334/6000, Train Loss: 0.5375582575798035, Test Loss: 0.5325018167495728
Epoch 335/6000, Train Loss: 0.5373538136482239, Test Loss: 0.5324525833129883
Epoch 336/6000, Train Loss: 0.5373098850250244, Test Loss: 0.5318393111228943
Epoch 337/6000, Train Loss: 0.5373933911323547, Test Loss: 0.5325736403465271
Epoch 338/6000, Train Loss: 0.5376636981964111, Test Loss: 0.5318801403045654
Epoch 339/6000, Train Loss: 0.5372825860977173, Test Loss: 0.5320480465888977
Epoch 340/6000, Train Loss: 0.5371119379997253, Test Loss: 0.5325265526771545
Epoch 341/6000, Train Loss: 0.5372831225395203, Test Loss: 0.5318893194198608
Epoch 342/6000, Train Loss: 0.5371412634849548, Test Loss: 0.5322766304016113
Epoch 343/6000, Train Loss: 0.5370851159095764, Test Loss: 0.5321828126907349
Epoch 344/6000, Train Loss: 0.5370844602584839, Test Loss: 0.5319413542747498
Epoch 345/6000, Train Loss: 0.5371549725532532, Test Loss: 0.5322911739349365
Epoch 346/6000, Train Loss: 0.537071704864502, Test Loss: 0.5317745208740234
Epoch 347/6000, Train Loss: 0.5369717478752136, Test Loss: 0.531951904296875
Epoch 348/6000, Train Loss: 0.5368373394012451, Test Loss: 0.5320309996604919
Epoch 349/6000, Train Loss: 0.5367900133132935, Test Loss: 0.5315717458724976
Epoch 350/6000, Train Loss: 0.5368391871452332, Test Loss: 0.5320074558258057
Epoch 351/6000, Train Loss: 0.5368577241897583, Test Loss: 0.5318226218223572
Epoch 352/6000, Train Loss: 0.5367085337638855, Test Loss: 0.5315631628036499
Epoch 353/6000, Train Loss: 0.5366073250770569, Test Loss: 0.5319311618804932
Epoch 354/6000, Train Loss: 0.5367329716682434, Test Loss: 0.5315386056900024
Epoch 355/6000, Train Loss: 0.5367345213890076, Test Loss: 0.5318064093589783
Epoch 356/6000, Train Loss: 0.5365961194038391, Test Loss: 0.5317179560661316
Epoch 357/6000, Train Loss: 0.5365545153617859, Test Loss: 0.5314930081367493
Epoch 358/6000, Train Loss: 0.5366420745849609, Test Loss: 0.5319796204566956
Epoch 359/6000, Train Loss: 0.5365951657295227, Test Loss: 0.531462550163269
Epoch 360/6000, Train Loss: 0.5365030765533447, Test Loss: 0.5320508480072021
Epoch 361/6000, Train Loss: 0.5366314649581909, Test Loss: 0.5313184261322021
Epoch 362/6000, Train Loss: 0.5364484786987305, Test Loss: 0.53159499168396
Epoch 363/6000, Train Loss: 0.5365134477615356, Test Loss: 0.5319247841835022
Epoch 364/6000, Train Loss: 0.5363690853118896, Test Loss: 0.5313730835914612
Epoch 365/6000, Train Loss: 0.5363587737083435, Test Loss: 0.5317116975784302
Epoch 366/6000, Train Loss: 0.536281943321228, Test Loss: 0.5313936471939087
Epoch 367/6000, Train Loss: 0.5360742807388306, Test Loss: 0.5315483808517456
Epoch 368/6000, Train Loss: 0.5361024141311646, Test Loss: 0.5318753123283386
Epoch 369/6000, Train Loss: 0.5361832976341248, Test Loss: 0.5313442349433899
Epoch 370/6000, Train Loss: 0.536027193069458, Test Loss: 0.5315372347831726
Epoch 371/6000, Train Loss: 0.536262571811676, Test Loss: 0.5312930345535278
Epoch 372/6000, Train Loss: 0.5361008644104004, Test Loss: 0.5312719941139221
Epoch 373/6000, Train Loss: 0.5360678434371948, Test Loss: 0.5314372777938843
Epoch 374/6000, Train Loss: 0.536149799823761, Test Loss: 0.5309854745864868
Epoch 375/6000, Train Loss: 0.535946249961853, Test Loss: 0.5311721563339233
Epoch 376/6000, Train Loss: 0.5357858538627625, Test Loss: 0.5311831831932068
Epoch 377/6000, Train Loss: 0.5358069539070129, Test Loss: 0.5312483310699463
Epoch 378/6000, Train Loss: 0.5358098149299622, Test Loss: 0.5312899351119995
Epoch 379/6000, Train Loss: 0.5359242558479309, Test Loss: 0.5310307741165161
Epoch 380/6000, Train Loss: 0.5358883142471313, Test Loss: 0.531116783618927
Epoch 381/6000, Train Loss: 0.5356703400611877, Test Loss: 0.5309456586837769
Epoch 382/6000, Train Loss: 0.5357889533042908, Test Loss: 0.5311164259910583
Epoch 383/6000, Train Loss: 0.5357134938240051, Test Loss: 0.5309468507766724
Epoch 384/6000, Train Loss: 0.5355993509292603, Test Loss: 0.5309754014015198
Epoch 385/6000, Train Loss: 0.5354642868041992, Test Loss: 0.5308820605278015
Epoch 386/6000, Train Loss: 0.5357054471969604, Test Loss: 0.5310338735580444
Epoch 387/6000, Train Loss: 0.5356064438819885, Test Loss: 0.530910313129425
Epoch 388/6000, Train Loss: 0.5354290008544922, Test Loss: 0.530766487121582
Epoch 389/6000, Train Loss: 0.5354170203208923, Test Loss: 0.5307618975639343
Epoch 390/6000, Train Loss: 0.5354804396629333, Test Loss: 0.5308319926261902
Epoch 391/6000, Train Loss: 0.5353502035140991, Test Loss: 0.5305050611495972
Epoch 392/6000, Train Loss: 0.5355221629142761, Test Loss: 0.5308542251586914
Epoch 393/6000, Train Loss: 0.5355363488197327, Test Loss: 0.5303623080253601
Epoch 394/6000, Train Loss: 0.5354667901992798, Test Loss: 0.5310646891593933
Epoch 395/6000, Train Loss: 0.5354350805282593, Test Loss: 0.53044193983078
Epoch 396/6000, Train Loss: 0.5352491140365601, Test Loss: 0.5310971140861511
Epoch 397/6000, Train Loss: 0.5352402329444885, Test Loss: 0.530388593673706
Epoch 398/6000, Train Loss: 0.5352213382720947, Test Loss: 0.5308352112770081
Epoch 399/6000, Train Loss: 0.535228431224823, Test Loss: 0.5306337475776672
Epoch 400/6000, Train Loss: 0.5350247621536255, Test Loss: 0.530403196811676
Epoch 401/6000, Train Loss: 0.5350059270858765, Test Loss: 0.5308918952941895
Epoch 402/6000, Train Loss: 0.5351433753967285, Test Loss: 0.5305105447769165
Epoch 403/6000, Train Loss: 0.5351533889770508, Test Loss: 0.5306270718574524
Epoch 404/6000, Train Loss: 0.5350601077079773, Test Loss: 0.5307410359382629
Epoch 405/6000, Train Loss: 0.5348415970802307, Test Loss: 0.5304113626480103
Epoch 406/6000, Train Loss: 0.5349553823471069, Test Loss: 0.5307721495628357
Epoch 407/6000, Train Loss: 0.5350112915039062, Test Loss: 0.5303319692611694
Epoch 408/6000, Train Loss: 0.5348203778266907, Test Loss: 0.5305983424186707
Epoch 409/6000, Train Loss: 0.5348575115203857, Test Loss: 0.5303641557693481
Epoch 410/6000, Train Loss: 0.5348520874977112, Test Loss: 0.5304083824157715
Epoch 411/6000, Train Loss: 0.5350306034088135, Test Loss: 0.5305947065353394
Epoch 412/6000, Train Loss: 0.534792959690094, Test Loss: 0.530353307723999
Epoch 413/6000, Train Loss: 0.5347597599029541, Test Loss: 0.5306015014648438
Epoch 414/6000, Train Loss: 0.5348070859909058, Test Loss: 0.5303558111190796
Epoch 415/6000, Train Loss: 0.5346883535385132, Test Loss: 0.5305432081222534
Epoch 416/6000, Train Loss: 0.5345801115036011, Test Loss: 0.5301560163497925
Epoch 417/6000, Train Loss: 0.5347098112106323, Test Loss: 0.5304292440414429
Epoch 418/6000, Train Loss: 0.5346683263778687, Test Loss: 0.530239462852478
Epoch 419/6000, Train Loss: 0.5345268249511719, Test Loss: 0.5304098129272461
Epoch 420/6000, Train Loss: 0.5345821976661682, Test Loss: 0.5301142334938049
Epoch 421/6000, Train Loss: 0.534368097782135, Test Loss: 0.5306062698364258
Epoch 422/6000, Train Loss: 0.5346207618713379, Test Loss: 0.5300977230072021
Epoch 423/6000, Train Loss: 0.5344674587249756, Test Loss: 0.530228316783905
Epoch 424/6000, Train Loss: 0.5344602465629578, Test Loss: 0.5302318930625916
Epoch 425/6000, Train Loss: 0.5344265103340149, Test Loss: 0.5299954414367676
Epoch 426/6000, Train Loss: 0.5344138145446777, Test Loss: 0.5304572582244873
Epoch 427/6000, Train Loss: 0.5343743562698364, Test Loss: 0.5299147367477417
Epoch 428/6000, Train Loss: 0.5343813896179199, Test Loss: 0.530480682849884
Epoch 429/6000, Train Loss: 0.5344120860099792, Test Loss: 0.5298495292663574
Epoch 430/6000, Train Loss: 0.5344638228416443, Test Loss: 0.5305017232894897
Epoch 431/6000, Train Loss: 0.5344927906990051, Test Loss: 0.5297448039054871
Epoch 432/6000, Train Loss: 0.5343380570411682, Test Loss: 0.5300670266151428
Epoch 433/6000, Train Loss: 0.5342839956283569, Test Loss: 0.5299323201179504
Epoch 434/6000, Train Loss: 0.5342328548431396, Test Loss: 0.5296802520751953
Epoch 435/6000, Train Loss: 0.534355103969574, Test Loss: 0.5303359627723694
Epoch 436/6000, Train Loss: 0.534285306930542, Test Loss: 0.5297132134437561
Epoch 437/6000, Train Loss: 0.5342077612876892, Test Loss: 0.529918372631073
Epoch 438/6000, Train Loss: 0.5341926217079163, Test Loss: 0.5299813747406006
Epoch 439/6000, Train Loss: 0.5341489315032959, Test Loss: 0.5295679569244385
Epoch 440/6000, Train Loss: 0.5341779589653015, Test Loss: 0.5299969911575317
Epoch 441/6000, Train Loss: 0.5339972972869873, Test Loss: 0.5295434594154358
Epoch 442/6000, Train Loss: 0.533993661403656, Test Loss: 0.529712975025177
Epoch 443/6000, Train Loss: 0.5340600609779358, Test Loss: 0.529771089553833
Epoch 444/6000, Train Loss: 0.5339325666427612, Test Loss: 0.5295223593711853
Epoch 445/6000, Train Loss: 0.534076988697052, Test Loss: 0.5302304029464722
Epoch 446/6000, Train Loss: 0.5338881015777588, Test Loss: 0.529705822467804
Epoch 447/6000, Train Loss: 0.5340233445167542, Test Loss: 0.5298628807067871
Epoch 448/6000, Train Loss: 0.5337350368499756, Test Loss: 0.5297508239746094
Epoch 449/6000, Train Loss: 0.5337876677513123, Test Loss: 0.52968430519104
Epoch 450/6000, Train Loss: 0.5337523221969604, Test Loss: 0.5298669338226318
Epoch 451/6000, Train Loss: 0.5338651537895203, Test Loss: 0.5296053290367126
Epoch 452/6000, Train Loss: 0.5337263941764832, Test Loss: 0.5297549366950989
Epoch 453/6000, Train Loss: 0.533839762210846, Test Loss: 0.5296619534492493
Epoch 454/6000, Train Loss: 0.5338318943977356, Test Loss: 0.5297018885612488
Epoch 455/6000, Train Loss: 0.5336762070655823, Test Loss: 0.5298640131950378
Epoch 456/6000, Train Loss: 0.5336636900901794, Test Loss: 0.5296549201011658
Epoch 457/6000, Train Loss: 0.533643364906311, Test Loss: 0.5297579765319824
Epoch 458/6000, Train Loss: 0.5334941148757935, Test Loss: 0.5296132564544678
Epoch 459/6000, Train Loss: 0.5336428880691528, Test Loss: 0.5296651124954224
Epoch 460/6000, Train Loss: 0.5335361361503601, Test Loss: 0.5295782685279846
Epoch 461/6000, Train Loss: 0.5334493517875671, Test Loss: 0.5295292735099792
Epoch 462/6000, Train Loss: 0.5335075259208679, Test Loss: 0.5297268033027649
Epoch 463/6000, Train Loss: 0.533309817314148, Test Loss: 0.5294781923294067
Epoch 464/6000, Train Loss: 0.5335538387298584, Test Loss: 0.5297831296920776
Epoch 465/6000, Train Loss: 0.5335053205490112, Test Loss: 0.5292905569076538
Epoch 466/6000, Train Loss: 0.533424437046051, Test Loss: 0.5296726822853088
Epoch 467/6000, Train Loss: 0.5334879159927368, Test Loss: 0.5292430520057678
Epoch 468/6000, Train Loss: 0.533442497253418, Test Loss: 0.5295588970184326
Epoch 469/6000, Train Loss: 0.5333643555641174, Test Loss: 0.5292460322380066
Epoch 470/6000, Train Loss: 0.5334132313728333, Test Loss: 0.5292865037918091
Epoch 471/6000, Train Loss: 0.5333274602890015, Test Loss: 0.5293941497802734
Epoch 472/6000, Train Loss: 0.5334610939025879, Test Loss: 0.5292987823486328
Epoch 473/6000, Train Loss: 0.5333242416381836, Test Loss: 0.5294605493545532
Epoch 474/6000, Train Loss: 0.5332641005516052, Test Loss: 0.5293416380882263
Epoch 475/6000, Train Loss: 0.5331991910934448, Test Loss: 0.5293903946876526
Epoch 476/6000, Train Loss: 0.5332240462303162, Test Loss: 0.5293852686882019
Epoch 477/6000, Train Loss: 0.5329878926277161, Test Loss: 0.5292826890945435
Epoch 478/6000, Train Loss: 0.5332625508308411, Test Loss: 0.5296719074249268
Epoch 479/6000, Train Loss: 0.5332452654838562, Test Loss: 0.5292025208473206
Epoch 480/6000, Train Loss: 0.5332075953483582, Test Loss: 0.5298017263412476
Epoch 481/6000, Train Loss: 0.5332845449447632, Test Loss: 0.5290343165397644
Epoch 482/6000, Train Loss: 0.5332366228103638, Test Loss: 0.5293699502944946
Epoch 483/6000, Train Loss: 0.5330442786216736, Test Loss: 0.5290989279747009
Epoch 484/6000, Train Loss: 0.5328463315963745, Test Loss: 0.5294010639190674
Epoch 485/6000, Train Loss: 0.5330076813697815, Test Loss: 0.5293699502944946
Epoch 486/6000, Train Loss: 0.5329293608665466, Test Loss: 0.5290643572807312
Epoch 487/6000, Train Loss: 0.5331078171730042, Test Loss: 0.5295591354370117
Epoch 488/6000, Train Loss: 0.5330187678337097, Test Loss: 0.5291154384613037
Epoch 489/6000, Train Loss: 0.5330225229263306, Test Loss: 0.5292057991027832
Epoch 490/6000, Train Loss: 0.5329062938690186, Test Loss: 0.5291481614112854
Epoch 491/6000, Train Loss: 0.5328505039215088, Test Loss: 0.528983473777771
Epoch 492/6000, Train Loss: 0.532893717288971, Test Loss: 0.5293342471122742
Epoch 493/6000, Train Loss: 0.532837986946106, Test Loss: 0.5289902687072754
Epoch 494/6000, Train Loss: 0.5327920317649841, Test Loss: 0.529455840587616
Epoch 495/6000, Train Loss: 0.5328773856163025, Test Loss: 0.5289303064346313
Epoch 496/6000, Train Loss: 0.5328449010848999, Test Loss: 0.5294174551963806
Epoch 497/6000, Train Loss: 0.5328745245933533, Test Loss: 0.5290314555168152
Epoch 498/6000, Train Loss: 0.5327855348587036, Test Loss: 0.5288119912147522
Epoch 499/6000, Train Loss: 0.5328561067581177, Test Loss: 0.5294318795204163
Epoch 500/6000, Train Loss: 0.5329651236534119, Test Loss: 0.528765857219696
Epoch 501/6000, Train Loss: 0.5329225063323975, Test Loss: 0.5293747186660767
Epoch 502/6000, Train Loss: 0.5328359603881836, Test Loss: 0.528942883014679
Epoch 503/6000, Train Loss: 0.5326758623123169, Test Loss: 0.5287416577339172
Epoch 504/6000, Train Loss: 0.5327280759811401, Test Loss: 0.5294090509414673
Epoch 505/6000, Train Loss: 0.5326384902000427, Test Loss: 0.5288455486297607
Epoch 506/6000, Train Loss: 0.5327024459838867, Test Loss: 0.5289525985717773
Epoch 507/6000, Train Loss: 0.5325181484222412, Test Loss: 0.5292024612426758
Epoch 508/6000, Train Loss: 0.5325978398323059, Test Loss: 0.5287047624588013
Epoch 509/6000, Train Loss: 0.5326761603355408, Test Loss: 0.5290694832801819
Epoch 510/6000, Train Loss: 0.5325197577476501, Test Loss: 0.5288316011428833
Epoch 511/6000, Train Loss: 0.5324935913085938, Test Loss: 0.5286710262298584
Epoch 512/6000, Train Loss: 0.5325804352760315, Test Loss: 0.5290390849113464
Epoch 513/6000, Train Loss: 0.5325208902359009, Test Loss: 0.5288585424423218
Epoch 514/6000, Train Loss: 0.5325475931167603, Test Loss: 0.5290871858596802
Epoch 515/6000, Train Loss: 0.5324630737304688, Test Loss: 0.5290572643280029
Epoch 516/6000, Train Loss: 0.5323513746261597, Test Loss: 0.5286803245544434
Epoch 517/6000, Train Loss: 0.5322818756103516, Test Loss: 0.5288838148117065
Epoch 518/6000, Train Loss: 0.5324243307113647, Test Loss: 0.5287446975708008
Epoch 519/6000, Train Loss: 0.5321718454360962, Test Loss: 0.5287245512008667
Epoch 520/6000, Train Loss: 0.5321087837219238, Test Loss: 0.5287257432937622
Epoch 521/6000, Train Loss: 0.5324639081954956, Test Loss: 0.5286914110183716
Epoch 522/6000, Train Loss: 0.532241702079773, Test Loss: 0.5286581516265869
Epoch 523/6000, Train Loss: 0.5321609377861023, Test Loss: 0.5287914276123047
Epoch 524/6000, Train Loss: 0.5324195623397827, Test Loss: 0.528548538684845
Epoch 525/6000, Train Loss: 0.5324207544326782, Test Loss: 0.5287241339683533
Epoch 526/6000, Train Loss: 0.5324214100837708, Test Loss: 0.5287606716156006
Epoch 527/6000, Train Loss: 0.532175600528717, Test Loss: 0.5287817120552063
Epoch 528/6000, Train Loss: 0.5322086811065674, Test Loss: 0.5288374423980713
Epoch 529/6000, Train Loss: 0.5322167873382568, Test Loss: 0.5286810994148254
Epoch 530/6000, Train Loss: 0.5321851968765259, Test Loss: 0.5288991928100586
Epoch 531/6000, Train Loss: 0.5321725606918335, Test Loss: 0.5285516977310181
Epoch 532/6000, Train Loss: 0.5321954488754272, Test Loss: 0.528918445110321
Epoch 533/6000, Train Loss: 0.5323362350463867, Test Loss: 0.5287213921546936
Epoch 534/6000, Train Loss: 0.5321871042251587, Test Loss: 0.5287432074546814
Epoch 535/6000, Train Loss: 0.5324017405509949, Test Loss: 0.5287228226661682
Epoch 536/6000, Train Loss: 0.5322427153587341, Test Loss: 0.5287158489227295
Epoch 537/6000, Train Loss: 0.5321513414382935, Test Loss: 0.5287097096443176
Epoch 538/6000, Train Loss: 0.5322425961494446, Test Loss: 0.5286267399787903
Epoch 539/6000, Train Loss: 0.5320228934288025, Test Loss: 0.5288791656494141
Epoch 540/6000, Train Loss: 0.5319963693618774, Test Loss: 0.5284547209739685
Epoch 541/6000, Train Loss: 0.5321273803710938, Test Loss: 0.5288141965866089
Epoch 542/6000, Train Loss: 0.5321492552757263, Test Loss: 0.5283429622650146
Epoch 543/6000, Train Loss: 0.532260000705719, Test Loss: 0.5288789868354797
Epoch 544/6000, Train Loss: 0.5320428013801575, Test Loss: 0.528283953666687
Epoch 545/6000, Train Loss: 0.5321823954582214, Test Loss: 0.5292276740074158
Epoch 546/6000, Train Loss: 0.5320582985877991, Test Loss: 0.5283448100090027
Epoch 547/6000, Train Loss: 0.5320385694503784, Test Loss: 0.5283846855163574
Epoch 548/6000, Train Loss: 0.5319710969924927, Test Loss: 0.5288156867027283
Epoch 549/6000, Train Loss: 0.532113254070282, Test Loss: 0.5283377170562744
Epoch 550/6000, Train Loss: 0.5321176648139954, Test Loss: 0.5285732746124268
Epoch 551/6000, Train Loss: 0.5318654179573059, Test Loss: 0.5285118818283081
Epoch 552/6000, Train Loss: 0.531917154788971, Test Loss: 0.5284692049026489
Epoch 553/6000, Train Loss: 0.5321767330169678, Test Loss: 0.5289152264595032
Epoch 554/6000, Train Loss: 0.5318698883056641, Test Loss: 0.5284892320632935
Epoch 555/6000, Train Loss: 0.5319931507110596, Test Loss: 0.5284924507141113
Epoch 556/6000, Train Loss: 0.5318358540534973, Test Loss: 0.5285546779632568
Epoch 557/6000, Train Loss: 0.5318632125854492, Test Loss: 0.5283302068710327
Epoch 558/6000, Train Loss: 0.5316318869590759, Test Loss: 0.5285426378250122
Epoch 559/6000, Train Loss: 0.5316652059555054, Test Loss: 0.5287179946899414
Epoch 560/6000, Train Loss: 0.5317633748054504, Test Loss: 0.5283761620521545
Epoch 561/6000, Train Loss: 0.5318573117256165, Test Loss: 0.5284333825111389
Epoch 562/6000, Train Loss: 0.5316997170448303, Test Loss: 0.5284726619720459
Epoch 563/6000, Train Loss: 0.5318451523780823, Test Loss: 0.5284501910209656
Epoch 564/6000, Train Loss: 0.5318326354026794, Test Loss: 0.528423011302948
Epoch 565/6000, Train Loss: 0.5316711068153381, Test Loss: 0.5283983945846558
Epoch 566/6000, Train Loss: 0.5315488576889038, Test Loss: 0.5282917618751526
Epoch 567/6000, Train Loss: 0.5315552353858948, Test Loss: 0.5283994078636169
Epoch 568/6000, Train Loss: 0.5316604375839233, Test Loss: 0.5283215045928955
Epoch 569/6000, Train Loss: 0.5317885279655457, Test Loss: 0.528481662273407
Epoch 570/6000, Train Loss: 0.5316120982170105, Test Loss: 0.5284349918365479
Epoch 571/6000, Train Loss: 0.5315106511116028, Test Loss: 0.5285508632659912
Epoch 572/6000, Train Loss: 0.5315758585929871, Test Loss: 0.5285326242446899
Epoch 573/6000, Train Loss: 0.5314639210700989, Test Loss: 0.5286134481430054
Epoch 574/6000, Train Loss: 0.5314620733261108, Test Loss: 0.528315544128418
Epoch 575/6000, Train Loss: 0.5314669013023376, Test Loss: 0.5286562442779541
Epoch 576/6000, Train Loss: 0.5317625999450684, Test Loss: 0.5282829999923706
Epoch 577/6000, Train Loss: 0.5314521789550781, Test Loss: 0.5284832119941711
Epoch 578/6000, Train Loss: 0.5315616726875305, Test Loss: 0.5284367203712463
Epoch 579/6000, Train Loss: 0.531288206577301, Test Loss: 0.5283652544021606
Epoch 580/6000, Train Loss: 0.531421422958374, Test Loss: 0.5283244848251343
Epoch 581/6000, Train Loss: 0.5314475297927856, Test Loss: 0.5281563401222229
